month,Age_group,activity,land_use,tickbite_status
6,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
12,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
10,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
3,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
2,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
3,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
4,2,1,60,TRUE
4,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
11,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
10,2,1,60,TRUE
10,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
10,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
3,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
3,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
3,2,1,60,TRUE
9,2,1,60,TRUE
5,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
4,2,1,60,TRUE
4,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
4,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
10,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
4,2,1,60,TRUE
8,2,1,60,TRUE
11,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
10,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
9,2,1,60,TRUE
9,2,1,60,TRUE
9,2,1,60,TRUE
4,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
3,2,1,60,TRUE
4,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
9,2,1,60,TRUE
11,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
9,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
3,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
10,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
2,2,1,60,TRUE
6,2,1,60,TRUE
4,2,1,60,TRUE
4,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
4,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
3,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
9,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
10,2,1,60,TRUE
3,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
11,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
6,2,1,60,TRUE
4,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
11,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
10,2,1,60,TRUE
10,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
11,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
9,2,1,60,TRUE
2,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
3,2,1,60,TRUE
11,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
3,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
1,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
9,2,1,60,TRUE
9,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
10,2,1,60,TRUE
10,2,1,60,TRUE
11,2,1,60,TRUE
11,2,1,60,TRUE
11,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
3,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
4,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
11,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
2,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
3,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
3,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
12,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
10,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
11,2,1,60,TRUE
4,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
3,2,1,60,TRUE
3,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
4,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
1,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
10,2,1,60,TRUE
6,2,1,60,TRUE
2,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
12,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
10,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
3,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
10,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
11,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
10,2,1,60,TRUE
11,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
10,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
9,2,1,60,TRUE
10,2,1,60,TRUE
12,2,1,60,TRUE
12,2,1,60,TRUE
4,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
4,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
10,2,1,60,TRUE
10,2,1,60,TRUE
11,2,1,60,TRUE
4,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
9,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
10,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
4,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
9,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
8,2,1,60,TRUE
10,2,1,60,TRUE
10,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
11,2,1,60,TRUE
5,2,1,60,TRUE
9,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
5,2,1,60,TRUE
7,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
10,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
8,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
5,2,1,60,TRUE
6,2,1,60,TRUE
7,2,1,60,TRUE
7,2,1,60,TRUE
6,2,1,60,TRUE
5,2,1,60,TRUE
